"ECellID","CellName","Longitude","Latitude","PCI","EARFCN","Azimuth"
129756170,"South Street, Chailey, Lewes, BN8 4BQ",-0.0223488757681025,50.94245011619183,434,6300,15
129756180,"South Street, Chailey, Lewes, BN8 4BQ",-0.0223488757681025,50.94245011619183,432,6300,197
129756190,"South Street, Chailey, Lewes, BN8 4BQ",-0.0223488757681025,50.94245011619183,433,6300,17
128597258,"Deadmantree Hill, Lewes, BN8 4SX",-0.0017582718282938,50.91896462191397,345,6300,72
128597268,"Deadmantree Hill, Lewes, BN8 4SX",-0.0017582718282938,50.91896462191397,346,6300,193
128597278,"Deadmantree Hill, Lewes, BN8 4SX",-0.0017582718282938,50.91896462191397,347,6300,306
128121098,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,171,6300,30
128121103,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,171,347,45
128121108,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,172,6300,126
128121110,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,172,3624,108
128121113,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,172,347,112
128121118,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,173,6300,12
128121120,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,173,3624,274
128121123,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.1372348222252056,50.96678780571932,173,347,192
128024842,"Albert Drive, Burgess Hill, RH15 9TN",-0.147955292225447,50.9521175021152,165,6300,92
128024852,"Albert Drive, Burgess Hill, RH15 9TN",-0.147955292225447,50.9521175021152,166,6300,145
128024862,"Albert Drive, Burgess Hill, RH15 9TN",-0.147955292225447,50.9521175021152,167,6300,272
128664842,"Sussex Way, Burgess Hill, RH15 8UP",-0.1497915023250016,50.96195467277701,14,6300,0
128664852,"Sussex Way, Burgess Hill, RH15 8UP",-0.1497915023250016,50.96195467277701,13,6300,132
128664862,"Sussex Way, Burgess Hill, RH15 8UP",-0.1497915023250016,50.96195467277701,12,6300,270
133420554,"Sunset Lane, Burgess Hill, RH15 9HR",-0.1270635746143471,50.94219914893671,39,6300,83
133420564,"Sunset Lane, Burgess Hill, RH15 9HR",-0.1270635746143471,50.94219914893671,41,6300,263
133420574,"Sunset Lane, Burgess Hill, RH15 9HR",-0.1270635746143471,50.94219914893671,40,6300,292
133790730,"Cyprus Mews, Cyprus Road, World's End, Burgess Hill, RH15 8DX",-0.128646806780765,50.95575560371097,379,6300,55
133790735,"Cyprus Mews, Cyprus Road, World's End, Burgess Hill, RH15 8DX",-0.128646806780765,50.95575560371097,379,323,40
133790740,"Cyprus Mews, Cyprus Road, World's End, Burgess Hill, RH15 8DX",-0.128646806780765,50.95575560371097,378,6300,90
133790745,"Cyprus Mews, Cyprus Road, World's End, Burgess Hill, RH15 8DX",-0.128646806780765,50.95575560371097,378,323,74
133790750,"Cyprus Mews, Cyprus Road, World's End, Burgess Hill, RH15 8DX",-0.128646806780765,50.95575560371097,380,6300,160
133790755,"Cyprus Mews, Cyprus Road, World's End, Burgess Hill, RH15 8DX",-0.128646806780765,50.95575560371097,380,323,340
129272074,"Keymer Road, World's End, Burgess Hill, RH15 0AB",-0.1269416833241388,50.95335334764866,377,6300,24
129272084,"Keymer Road, World's End, Burgess Hill, RH15 0AB",-0.1269416833241388,50.95335334764866,376,6300,204
134119946,"South Road, Wivelsfield, Lewes, RH17 7QS",-0.074632189726747,50.96006928731597,299,6300,98
134119956,"South Road, Wivelsfield, Lewes, RH17 7QS",-0.074632189726747,50.96006928731597,298,6300,167
134119966,"South Road, Wivelsfield, Lewes, RH17 7QS",-0.074632189726747,50.96006928731597,297,6300,278
129546762,"East Grinstead Road, Chailey, Lewes, BN8 4JD",-0.016105034061411,50.97898843484043,189,6300,10
129546772,"East Grinstead Road, Chailey, Lewes, BN8 4JD",-0.016105034061411,50.97898843484043,190,6300,191
129546782,"East Grinstead Road, Chailey, Lewes, BN8 4JD",-0.016105034061411,50.97898843484043,191,6300,190
134672394,"Rocky Lane, Ansty and Staplefield, RH16 4RQ",-0.1161572064668283,50.9779520350601,8,6300,40
134672399,"Rocky Lane, Ansty and Staplefield, RH16 4RQ",-0.1161572064668283,50.9779520350601,8,347,40
134672404,"Rocky Lane, Ansty and Staplefield, RH16 4RQ",-0.1161572064668283,50.9779520350601,6,6300,303
