ECellID,CellName,Longitude,Latitude,PCI,EARFCN,Azimuth
129756170,"South Street, Chailey, Lewes, BN8 4BQ",-0.022348875768102516,50.94245011619183,434,6300,15
129756180,"South Street, Chailey, Lewes, BN8 4BQ",-0.022348875768102516,50.94245011619183,432,6300,197
129756190,"South Street, Chailey, Lewes, BN8 4BQ",-0.022348875768102516,50.94245011619183,433,6300,17
128597258,"Deadmantree Hill, Lewes, BN8 4SX",-0.0017582718282938004,50.91896462191397,345,6300,72
128597268,"Deadmantree Hill, Lewes, BN8 4SX",-0.0017582718282938004,50.91896462191397,346,6300,193
128597278,"Deadmantree Hill, Lewes, BN8 4SX",-0.0017582718282938004,50.91896462191397,347,6300,306
128121098,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,171,6300,30
128121103,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,171,347,45
128121108,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,172,6300,126
128121110,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,172,3624,108
128121113,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,172,347,112
128121118,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,173,6300,12
128121120,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,173,3624,274
128121123,"Marchants Way, World's End, Burgess Hill, RH15 8QY",-0.13723482222520567,50.96678780571932,173,347,192
128024842,"Albert Drive, Burgess Hill, RH15 9TN",-0.147955292225447,50.9521175021152,165,6300,92
128024852,"Albert Drive, Burgess Hill, RH15 9TN",-0.147955292225447,50.9521175021152,166,6300,145
128024862,"Albert Drive, Burgess Hill, RH15 9TN",-0.147955292225447,50.9521175021152,167,6300,272
128664842,"Sussex Way, Burgess Hill, RH15 8UP",-0.1497915023250016,50.96195467277701,14,6300,0
128664852,"Sussex Way, Burgess Hill, RH15 8UP",-0.1497915023250016,50.96195467277701,13,6300,132
