ECellID,CellName,Longitude,Latitude,PCI,EARFCN,Azimuth
5792256,Rocks Lane | RH17 6JG,-0.1415592705210429,51.05645382564917,358,1617,324
5792257,Rocks Lane | RH17 6JG,-0.1415592705210429,51.05645382564917,357,1617,297
5792258,Rocks Lane | RH17 6JG,-0.1415592705210429,51.05645382564917,359,1617,117
5792268,Rocks Lane | RH17 6JG,-0.1415592705210429,51.05645382564917,357,1617,28
5792269,Rocks Lane | RH17 6JG,-0.1415592705210429,51.05645382564917,471,6225,88
5792270,Rocks Lane | RH17 6JG,-0.1415592705210429,51.05645382564917,472,6225,131
6109184,Redbridge Lane | RH17 6PW,-0.14735788106918335,51.06640117824286,338,1617,45
6109185,Redbridge Lane | RH17 6PW,-0.14735788106918335,51.06640117824286,336,1617,225
6109196,Redbridge Lane | RH17 6PW,-0.14735788106918335,51.06640117824286,325,6225,318
6109197,Redbridge Lane | RH17 6PW,-0.14735788106918335,51.06640117824286,326,6225,121
5493504,High Beeches Lane | RH17 6HQ,-0.1694816080006376,51.06390687158229,163,1617,57
5493505,High Beeches Lane | RH17 6HQ,-0.1694816080006376,51.06390687158229,162,1617,100
5493506,High Beeches Lane | RH17 6HQ,-0.1694816080006376,51.06390687158229,164,1617,237
5493516,High Beeches Lane | RH17 6HQ,-0.1694816080006376,51.06390687158229,163,6225,61
5493517,High Beeches Lane | RH17 6HQ,-0.1694816080006376,51.06390687158229,162,6225,81
5493518,High Beeches Lane | RH17 6HQ,-0.1694816080006376,51.06390687158229,164,6225,207
4926976,A23 | RH17 6BZ,-0.2016214395945326,51.049602839634595,115,1617,355
4926977,A23 | RH17 6BZ,-0.2016214395945326,51.049602839634595,114,1617,165
4926978,A23 | RH17 6BZ,-0.2016214395945326,51.049602839634595,116,1617,338
4926988,A23 | RH17 6BZ,-0.2016214395945326,51.049602839634595,497,6225,350
4926989,A23 | RH17 6BZ,-0.2016214395945326,51.049602839634595,495,6225,167
4926990,A23 | RH17 6BZ,-0.2016214395945326,51.049602839634595,496,6225,194
5234432,A23 | RH17 6HB,-0.20435509483013448,51.06373061414014,140,1617,349
5234433,A23 | RH17 6HB,-0.20435509483013448,51.06373061414014,138,1617,168
5234444,A23 | RH17 6HB,-0.20435509483013448,51.06373061414014,119,6225,348
5234445,A23 | RH17 6HB,-0.20435509483013448,51.06373061414014,117,6225,169
6040320,High Street | RH17 6JZ,-0.15893087445954118,51.07999291217149,45,1617,354
6040321,High Street | RH17 6JZ,-0.15893087445954118,51.07999291217149,47,1617,348
6040332,High Street | RH17 6JZ,-0.15893087445954118,51.07999291217149,45,6225,168
6040333,High Street | RH17 6JZ,-0.15893087445954118,51.07999291217149,47,6225,159
5234688,London Road | RH17 5QD,-0.1981735629864552,51.00735756979486,283,1617,357
5234689,London Road | RH17 5QD,-0.1981735629864552,51.00735756979486,282,1617,177
5494784,Colwood Lane | RH17 5UQ,-0.21004648392910175,51.01100730979664,260,1617,352
5494785,Colwood Lane | RH17 5UQ,-0.21004648392910175,51.01100730979664,259,1617,243
5494786,Colwood Lane | RH17 5UQ,-0.21004648392910175,51.01100730979664,258,1617,279
5494796,Colwood Lane | RH17 5UQ,-0.21004648392910175,51.01100730979664,431,6225,172
5494797,Colwood Lane | RH17 5UQ,-0.21004648392910175,51.01100730979664,429,6225,237
5494798,Colwood Lane | RH17 5UQ,-0.21004648392910175,51.01100730979664,430,6225,290
5210624,Nursery Lane | Ansty and Staplefield | RH17 5GY,-0.19615457675286052,51.019831785727355,271,1617,356
5210625,Nursery Lane | Ansty and Staplefield | RH17 5GY,-0.19615457675286052,51.019831785727355,272,1617,58
5210626,Nursery Lane | Ansty and Staplefield | RH17 5GY,-0.19615457675286052,51.019831785727355,270,1617,238
